"brand","price","location","date","petrol"
"OMV",691.9,"Budapest XXII, Hajó út, Ártér u. 5.",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest XIX, Üllői út 303.",2023-10-02,"100 octane petrol"
"Avia",0,"Budapest X, Keresztúri út 108/a.",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest XV, Alkotmány út 14-20.",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest XXI, Szent István út  (XXI.)",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest XIII, Váci út 178. (XIII.)",2023-10-02,"100 octane petrol"
"Shell",721.9,"Budapest XI, Budaörsi út 118.",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest XXIII, Helsinki u. 108-112.",2023-10-02,"100 octane petrol"
"Shell",721.9,"Budapest XXI, Csepel, Rákóczi Ferenc út 182.",2023-10-02,"100 octane petrol"
"Mobil Petrol",657.9,"Budapest XIX, Citroen utca 2. ",2023-10-02,"100 octane petrol"
"Shell",721.9,"Budapest XI, Balatoni út",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest III, Szentendrei út 100.",2023-10-02,"100 octane petrol"
"Shell",721.9,"Budapest IV, Pozsonyi út 1.",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest III, Szentendrei út 59/a",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest III, Mozaik u. 3.",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest XXI, II. Rákóczi Ferenc út 189.",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest XIX, Puskás F. u. (XIX.)  ",2023-10-02,"100 octane petrol"
"Shell",721.9,"Budapest XIII, Váci út 196.",2023-10-02,"100 octane petrol"
"Mobil Petrol",657.9,"Budapest X, Jászberényi út 53.",2023-10-02,"100 octane petrol"
"Shell",721.9,"Budapest III, Bécsi út 277. A",2023-10-02,"100 octane petrol"
"MOL",696,"Budaörs, Repülőtér (Kinizsi u. 4047/2 hrsz.)",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest XXII, Nagytétényi út",2023-10-02,"100 octane petrol"
"Shell",721.9,"Budapest XX, Mártírok útja 281.",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest XV, Szentmihályi út 148.",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest XV, Szentmihályi út 131.",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest IV, Váci út 16.",2023-10-02,"100 octane petrol"
"Shell",721.9,"Budaörs, Kinizsi út 1-3.",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest XV, Széchenyi tér 1.",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest XIX, Méta u. - Zádor s.",2023-10-02,"100 octane petrol"
"Shell",721.9,"Budapest XXII, Nagytétényi út 27.",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest III, Gémeskút u. 12.",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest XVI, Arany J. u. 106. (XVI.)",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest XVI, Veres Péter út 105-107.(XVI.)",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest XXIII, Nagykőrösi út 349.",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest II, Hűvösvölgyi út 118.",2023-10-02,"100 octane petrol"
"Other",664,"Budapest XXI, Rákóczi Ferenc út 277.  Szigetszentmiklós",2023-10-02,"100 octane petrol"
"MOL",696,"Budaörs, Rubik Ernő u. 3.",2023-10-02,"100 octane petrol"
"MOL",696,"Budaörs, Garibaldi u. 2.",2023-10-02,"100 octane petrol"
"Shell",721.9,"Budapest XVIII, Méta u. Cziffra György utca",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest XVI, Szlovák út - Csömöri út sarok",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest XVIII, Haladás utca - Ráday út sarok",2023-10-02,"100 octane petrol"
"Other",664,"Budapest XXIII, Bevásárló u. 2. Soroksár",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest II, Hűvösvölgyi út 136.",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest IV, Váci út 77. - Megyeri út sarok",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest IV, Fóti út 130.",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest IV, Váci út 84-90.",2023-10-02,"100 octane petrol"
"Other",664,"Budaörs, Sport u. 2-4.",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest XV, Bogáncs u. (XV.)",2023-10-02,"100 octane petrol"
"Shell",748.9,"Budapest XV, M3 12 km Észak - Szilas Pihenő",2023-10-02,"100 octane petrol"
"Shell",748.9,"Budapest XV, M3 12. km Dél - Szilas Pihenő",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest III, Szentendrei út - Czetz J. u. sarok",2023-10-02,"100 octane petrol"
"Orlen",676,"Budapest XVI, Bökényföldi út 108.",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest III, Szentendrei út 255.",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest XVI, Szabadföldi út 1.",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest XVIII, Üllői út 661. (XVIII.)",2023-10-02,"100 octane petrol"
"MOL",696,"Törökbálint, Raktárvárosi u. 3.",2023-10-02,"100 octane petrol"
"Orlen",676,"Budapest XVII, Pesti út 2.",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest XXIII, Haraszti út 32/A",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest XVII, Pesti út. 5. (XVII.)",2023-10-02,"100 octane petrol"
"Shell",748.9,"Szigetszentmiklós, M0 Szigetszentmiklós",2023-10-02,"100 octane petrol"
"Shell",721.9,"Budapest XVII, Pesti út 6.",2023-10-02,"100 octane petrol"
"Shell",721.9,"Budapest XXIII, Haraszti út 38./b",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest III, Királyok útja 178.",2023-10-02,"100 octane petrol"
"MOL",696,"Budakeszi, Budaörsi u. 2749/8 hrsz.",2023-10-02,"100 octane petrol"
"Shell",721.9,"Budakeszi, Szőlőskert u. 1.",2023-10-02,"100 octane petrol"
"OMV",721.9,"Szigetszentmiklós, M0 19.km",2023-10-02,"100 octane petrol"
"MOL",696,"Budakeszi, Temető út (Hrsz.: 2405)",2023-10-02,"100 octane petrol"
"MOL",696,"Diósd, Tétényi u. 2. (hrsz 3666/1)",2023-10-02,"100 octane petrol"
"Shell",721.9,"Budapest III, Szentendrei út 373.",2023-10-02,"100 octane petrol"
"Shell",721.9,"Budapest III, Batthyány út 27.",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest XVII, Pesti út 18.",2023-10-02,"100 octane petrol"
"Shell",721.9,"Budapest XXIII, Ócsai u HRSZ 197969/5",2023-10-02,"100 octane petrol"
"Other",664,"Fót, Fehérkő u. 1.",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest XXIII, Ócsai u.kimenő (XXIII.) 7.",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest XVIII, Alacskai út 1.",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest XVII, Cinkotai út 30.",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest XVII, Cinkotai út 51.",2023-10-02,"100 octane petrol"
"OMV",691.9,"Üröm, Bécsi u. 2.",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest XVIII, Üllői u.738. (XVIII.)",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest XVI, Szabadföldi út 81.",2023-10-02,"100 octane petrol"
"Shell",721.9,"Törökbálint, Park u. 1.",2023-10-02,"100 octane petrol"
"OMV",721.9,"Törökbálint, M0 körgyűrű 6 km",2023-10-02,"100 octane petrol"
"MOL",696,"Diósd, Balatoni út 11.",2023-10-02,"100 octane petrol"
"Other",664,"Dunakeszi, Nádas u. 6.",2023-10-02,"100 octane petrol"
"MOL",696,"Budaörs, METRO  (Keleti utca)",2023-10-02,"100 octane petrol"
"Other",664,"Csömör, Határ út 6.",2023-10-02,"100 octane petrol"
"MOL",696,"Szigetszentmiklós, Petőfi Sándor utca 139",2023-10-02,"100 octane petrol"
