"brand","price","location","date","petrol"
"OMV",0,"Érd, 6.sz. főút jobb 23km",2023-10-08,"diesel"
"OMV",0,"Érd, 6.sz. főút bal 23km",2023-10-08,"diesel"
"MOL",681,"Vecsés, M0 II. (bal) - Alacskai pihenő",2023-10-08,"diesel"
"Other",661.9,"Érd, Zámori út 4.",2023-10-08,"diesel"
"MOL",681,"Vecsés, M0 I. (jobb) - Alacskai pihenő",2023-10-08,"diesel"
"MOL",681,"Páty, 22-es km  észak (Sasfészek-tó) Páty",2023-10-08,"diesel"
"MOL",681,"Páty, 22-es km II. dél (Sasfészek-tó)",2023-10-08,"diesel"
"Other",663,"Maglód, Eszterházy János u. 1.",2023-10-08,"diesel"
"MOL",681,"Szentendre, Vasúti villasor 6.",2023-10-08,"diesel"
"MOL",681,"Pécel, Köztársaság tér  ",2023-10-08,"diesel"
"Orlen",681,"Pilisvörösvár, 10.sz.főút",2023-10-08,"diesel"
"MOL",681,"Dunakeszi, 2-es sz. főút 21. km",2023-10-08,"diesel"
"Shell",676.9,"Dunakeszi, 2/A főút Kelet",2023-10-08,"diesel"
"Shell",676.9,"Dunakeszi, 2/A főút Nyugat",2023-10-08,"diesel"
"Other",655,"Tököl, Ledina dűlő 4.",2023-10-08,"diesel"
"Oil",659,"Sóskút, Ipari Park",2023-10-08,"diesel"
"Oil",659,"Maglód, Liszt Ferenc utca 6/a",2023-10-08,"diesel"
"Other",650,"Üllő, Pesti út 209.",2023-10-08,"diesel"
"Orlen",730,"Gödöllő, M3-as Dél",2023-10-08,"diesel"
"Orlen",681,"Üllő, Pesti út (4.sz. főút)",2023-10-08,"diesel"
"Orlen",730,"Gödöllő, M3-as Észak",2023-10-08,"diesel"
"Avia",676.9,"Szentendre, Vasvári Pál u. 2794/16 hrsz.",2023-10-08,"diesel"
"OMV",680.9,"Alsónémedi, Alsónémedi 5. sz. főút",2023-10-08,"diesel"
"OMV",680.9,"Maglód, Jászberényi út",2023-10-08,"diesel"
"Other",676,"Göd, Nemeskéri - Kiss Miklós út 108",2023-10-08,"diesel"
"Other",680,"Göd, Nemeskéri út 49.",2023-10-08,"diesel"
"Oil",683,"Dunavarsány, Nagyvarsányi utca 155.",2023-10-08,"diesel"
