brand,price,location,date,petrol
Omv,669.9,"Dunaújváros, Dunaújváros - kelet, M6 autópálya 70 kmsz jobb",2023-11-15,100 octane petrol
Omv,634.9,"Dunaújváros, Dózsa György út",2023-11-15,100 octane petrol
Shell,663.9,"Várpalota, Fehérvári út 17.",2023-11-15,100 octane petrol
Mol,638.0,"Várpalota, 8.sz.fkl. út II. (bal) ",2023-11-15,100 octane petrol
Mol,638.0,"Mezőhegyes, Kinizsi tér 1.",2023-11-15,100 octane petrol
Omv,634.9,"Dunaújváros, Aranyvölgyi út - Magyar u.",2023-11-15,100 octane petrol
Mol,638.0,"Szabadszállás, Petőfi Sándor út 19.  ",2023-11-15,100 octane petrol
Shell,663.9,"Dunaújváros, Arany János u. 1.",2023-11-15,100 octane petrol
Shell,663.9,"Sopron, Ipar krt. 30.",2023-11-15,100 octane petrol
Mol,638.0,"Sopron, Győri út 42.",2023-11-15,100 octane petrol
Omv,634.9,"Sopron, Csengery u. 93.",2023-11-15,100 octane petrol
Mol,638.0,"Sopron, Kőfaragó tér  ",2023-11-15,100 octane petrol
Volánbusz Zrt.,602.0,"Dudar, Vasútállomás u. 7. ",2023-11-15,100 octane petrol
Mol,639.0,"Székesfehérvár, Balatoni út",2023-11-15,100 octane petrol
Shell,663.9,"Kiskunfélegyháza, IX. körzet 8/B.",2023-11-15,100 octane petrol
Auchan,625.0,"Székesfehérvár, Holland fasor 2.",2023-11-10,100 octane petrol
Mol,638.0,"Dunaújváros, 6.sz.fkl.út   67 km",2023-11-15,100 octane petrol
Omv,634.9,"Sopron, Lackner Kristóf u. 29.",2023-11-15,100 octane petrol
Shell,663.9,"Sopron, Lackner K. u. 60",2023-11-15,100 octane petrol
Shell,663.9,"Kiskunfélegyháza, Szegedi út",2023-11-15,100 octane petrol
Mol,638.0,"Székesfehérvár, Sárkeresztúri út 8.  ",2023-11-15,100 octane petrol
