brand,price,location,date,petrol
Shell,585.9,"Balatonfüred, Széchenyi út 11.",2023-12-22,diesel
Mol,581.0,"Kiskunhalas, Majsai út 18.  ",2023-12-22,diesel
B & T Üzemanyagkút Kft.,589.0,"Zsana, 0157/2 hrsz. 5408 számú út mellett",2023-11-23,diesel
Omv,586.9,"Siófok, Vak Bottyán u. 1.",2023-12-22,diesel
Volánbusz Zrt.,579.0,"Balatonfüred, Bajcsy-Zsilinszky u. 53.",2023-12-22,diesel
Mobil Petrol,578.9,"Balatonfüred, Fürdő u. 20.",2023-12-22,diesel
Mol Partner+,585.9,"Kiskunhalas, Vadkerti út 1037/4",2023-12-22,diesel
Mol,581.0,"Simontornya, Belterület 1326/3 hrsz",2023-12-22,diesel
Smart Oil Kft.,581.9,"Siófok, Fő u. 234.",2023-12-13,diesel
Shell,585.9,"Szeged, Szabadkai út 7.",2023-12-22,diesel
Palotás Kft.,578.9,"Paks,  Dunakömlőd - Szabadság u. 14. 8229/2 hrsz.",2023-12-22,diesel
Mol,581.0,"Devecser, Pápai út  ",2023-12-22,diesel
Mol,581.0,"Szeged, Makai út  ",2023-12-22,diesel
Shell,585.9,"Szeged, Bajai út 2-4.",2023-12-22,diesel
Mol,581.0,"Siófok, Wesselényi u. 106.",2023-12-22,diesel
Mol,581.0,"Szeged, Kálvária sugárút 96.  ",2023-12-22,diesel
Mol,581.0,"Sárvár, Vágóhíd u. 1.  ",2023-12-22,diesel
Edo,585.9,"Szeged, Szőregi út 39-41.",2023-12-22,diesel
Shell,585.9,"Sárvár, Feketehíd út- Deák Ferenc út",2023-12-22,diesel
Mol,631.0,"Siófok, M7 autópálya 94. km (DÉL) Sóstói pihenő II.",2023-12-22,diesel
Mol,631.0,"Siófok, M7 autópálya 94. km (ÉSZAK) Sóstói pihenő I.",2023-12-22,diesel
Oil!,583.9,"Szeged, Fonógyári út 18.",2023-12-22,diesel
Edo,586.9,"Szeged, Dorozsmai út 100.",2023-12-22,diesel
Mol,581.0,"Szeged, Vásárhelyi Pál u. 25444 hrsz.",2023-12-22,diesel
Mol,581.0,"Szeged, Dorozsmai út 16.",2023-12-22,diesel
Mol,581.0,"Szeged, Dorozsmai út 20.  ",2023-12-22,diesel
Omv,586.9,"Szeged, Dorozsmai út 1.",2023-12-22,diesel
Shell,585.9,"Szeged, Budapesti út 8.",2023-12-22,diesel
Auchan,569.0,"Szeged, Zápor út 4.",2023-12-22,diesel
Omv,586.9,"Kőszeg, Szombathelyi út 2.",2023-12-22,diesel
Oil!,583.9,"Szeged, Back Bernát u. 6.",2023-12-22,diesel
Korrekt-Kút Kft.,587.0,"Cece, Vasútállomás",2023-12-22,diesel
Mol,581.0,"Kőszeg, Petőfi Sándor tér  ",2023-12-22,diesel
Omv,586.9,"Ajka, Petőfi u.",2023-12-22,diesel
Omv,581.9,"Szeged, Etelka sor 13.",2023-12-22,diesel
Mol,581.0,"Szeged, Csongrádi sugárút  87.",2023-12-22,diesel
Mol,581.0,"Szeged, Makkosházi krt. 6.",2023-12-22,diesel
Omv,586.9,"Szeged, Makkosházi krt. 1.",2023-12-22,diesel
Shell,585.9,"Ajka, Fő út 66.",2023-12-22,diesel
Mol,582.0,"Ajka, Fő út /Aranyvölgyi utca/  ",2023-12-22,diesel
Mobil Petrol,579.9,"Ajka, Fő út",2023-12-20,diesel
Volánbusz Zrt.,577.0,"Ajka, Hársfa u. 7. ",2023-12-22,diesel
Mol,631.0,"Szatymaz, M5 autópálya 151 km jobb oldal",2023-12-22,diesel
Mol,581.0,"Dég, 64.sz.fkl.út  ",2023-12-22,diesel
Orlen,593.0,"Celldömölk, Sági út 1922/7 hrsz",2023-12-22,diesel
Mol,631.0,"Szatymaz, M5 autópálya 151 km bal oldal",2023-12-22,diesel
Shell,585.9,"Szeged, Algyői út",2023-12-22,diesel
Orlen,586.0,"Szeged, Algyői út",2023-12-22,diesel
Cell-Kút Kft. ,569.0,"Celldömölk, Kolozsvár u. 16.",2023-12-22,diesel
Mol,581.0,"Ajka, Bakonygyepes, 8.sz. fkl. út  ",2023-12-22,diesel
Mol,581.0,"Celldömölk, Ostffy tér  ",2023-12-22,diesel
Cell-Tank Kft. ,600.0,"Celldömölk, Wesselényi u. 10",2023-11-22,diesel
Orlen,586.0,"Soltvadkert, Halasi út 1.",2023-12-22,diesel
Jóreménység Műanyagipari és Szolgáltató Szövetkezet,577.9,"Soltvadkert, Kossuth utca 83/1",2023-12-15,diesel
Mol,581.0,"Kiskőrös, Petőfi S. u. 94.",2023-12-22,diesel
