brand,price,location,date,petrol
Mol,314.0,"Lőrinci, 21.sz. fkl. út  ",2023-10-13,lpg
Őrindex Kft.,380.0,"Jászárokszállás, Jászberényi út 3.",2023-06-19,lpg
Mol,314.0,"Karcag, Madarasi út",2023-10-13,lpg
Mol,314.0,"Rétság, 2.sz. fkl. út  ",2023-10-13,lpg
Omv,339.9,"Karácsond, M3, Karácsond Dél",2023-09-26,lpg
Omv,339.9,"Karácsond, M3, Karácsond Észak",2023-09-26,lpg
Mobil Petrol,309.9,"Gyöngyös, Budapesti út 3. számú főút",2023-10-11,lpg
Mol,314.0,"Gyöngyös, Pesti út 67.",2023-10-13,lpg
Oil!,370.0,"Gyöngyös, Karácsondi út 9.",2023-08-29,lpg
Avia,304.0,"Gyöngyös, Szurdokpart utca 78.",2023-10-12,lpg
Mol,314.0,"Berettyóújfalu, 42.sz. fkl. út Földesi út 49.",2023-10-13,lpg
Mol,334.0,"Kál, Rekettyés pihenő M3 II. dél ",2023-10-13,lpg
Mol,334.0,"Kál, Rekettyés pihenő M3. I észak ",2023-10-13,lpg
Mol,314.0,"Pásztó, Fő út  ",2023-10-13,lpg
Mol,314.0,"Tiszafűred, Ady Endre út",2023-10-13,lpg
Mol,314.0,"Fűzesabony, Maklári út",2023-10-13,lpg
Mol,314.0,"Hajdúszoboszló, Debreceni út",2023-10-13,lpg
Orlen,326.0,"Mezőkövesd, Külterület 0269/4",2023-06-14,lpg
Mol,314.0,"Salgótarján, Budapesti u. 21. sz. fkl. Út 57 km",2023-10-13,lpg
Mol,314.0,"Eger, Mátyás király út",2023-10-13,lpg
Omv,305.9,"Eger, Mátyás király út 134.",2023-09-24,lpg
Mol,314.0,"Eger, Kistályai út 1./a",2023-10-13,lpg
Mol,314.0,"Eger, Rákóczi út",2023-10-13,lpg
Mol,314.0,"Debrecen, István út 147.",2023-10-13,lpg
Mol,314.0,"Debrecen, Mikepércsi út II. (bejövő)",2023-10-13,lpg
Mol,314.0,"Debrecen, Mikepércsi út I. (kimenő)",2023-10-13,lpg
TÁRS-95. Kft. ,310.0,"Debrecen, Diószegi utca 32-34.",2023-11-21,lpg
Mol,314.0,"Debrecen, Kassai út 27.",2023-10-13,lpg
Omv,305.9,"Debrecen, Kassai út 92.",2023-11-10,lpg
Mol,314.0,"Debrecen, Sámsoni út",2023-10-13,lpg
Mol,314.0,"Hajdúböszörmény, Debreceni út 1.",2023-10-13,lpg
Mol,334.0,"Görbeháza, M3 II dél (182,5-ös km kő, hrsz: 0437/6)",2023-10-13,lpg
Mol,334.0,"Görbeháza, M3 I. észak (182,5-ös km kő, hrsz: 0437/8)",2023-10-13,lpg
Mobil Petrol,309.9,"Polgár, M3 autópálya csomópont",2023-10-11,lpg
Mol,314.0,"Tiszaújváros, 35.sz.fkl. út",2023-10-13,lpg
Mol,314.0,"Téglás, 4.sz. fkl. út",2023-10-13,lpg
Orlen,326.0,"Kistokaj, Pesti u. 2.",2023-06-14,lpg
Mol,314.0,"Ózd, Vasvár út (25 -ös út)",2023-10-13,lpg
Mol,314.0,"Miskolc, Pesti út II. (kijövő)",2023-10-13,lpg
