"brand","price","location","date","petrol"
"MOL",309,"Felsőzsolca, 3. sz. főút hrsz. 2034/14",2023-10-03,"lpg"
"Other",289.9,"Ásotthalom, 3/13 hrsz.",2023-10-03,"lpg"
"Mobil Petrol",304.9,"Hódmezővásárhely, Kopáncs 47-es számú főút",2023-10-03,"lpg"
"Orlen",326,"Hódmezővásárhely, Kutasi út 61.",2023-10-03,"lpg"
"MOL",309,"Bácsalmás, Backnang út 7.  ",2023-10-03,"lpg"
"Other",289.9,"Szeged, Dorozsmai út 100.",2023-10-03,"lpg"
"MOL",309,"Tiszaújváros, 35.sz.fkl. út",2023-10-03,"lpg"
"MOL",309,"Algyő,  Szeged 47.sz.fkl.út ( Algyő Pf.:11 )  ",2023-10-03,"lpg"
"Other",289.9,"Székkutas, Vásárhelyi út 320/3 hrsz.",2023-10-03,"lpg"
"MOL",309,"Pécsvárad, 6.sz.fkl.út  ",2023-10-03,"lpg"
"Shell",400.9,"Balatonkeresztúr, M7 Balatonkeresztúr - dél",2023-10-03,"lpg"
"MOL",309,"Kaposvár, Füredi út 180.  ",2023-10-03,"lpg"
"MOL",309,"Kaposvár, Guba Sándor út 3628/28 HRSZ",2023-10-03,"lpg"
"MOL",309,"Szeged, Dorozsmai út 16.",2023-10-03,"lpg"
"Orlen",336,"Szeged, Algyői út",2023-10-03,"lpg"
"Oil",289.9,"Szeged, Fonógyári út 18.",2023-10-03,"lpg"
"Other",314,"Magyarszék, külterület 0134/3 hrsz (66-os út mellett)",2023-10-03,"lpg"
"Other",0,"Szikszó, Hrsz. 026/12",2023-10-03,"lpg"
"MOL",309,"Szeged, Makkosházi krt. 6.",2023-10-03,"lpg"
"Mobil Petrol",309,"Keszthely, Várvölgyi út",2023-10-03,"lpg"
"Other",309,"Kaposvár, Jutai út 26/a.",2023-10-03,"lpg"
"Orlen",326,"Orosháza, Arany J. u. 19.",2023-10-03,"lpg"
"MOL",309,"Orosháza, Kettőssánc tér",2023-10-03,"lpg"
"Other",284.9,"Szeged, Etelka sor 13.",2023-10-03,"lpg"
"MOL",309,"Kaposvár, Kanizsai u. külterület 031/7",2023-10-03,"lpg"
"Mobil Petrol",304.9,"Polgár, M3 autópálya csomópont",2023-10-03,"lpg"
"OMV",339.9,"Röszke, 0112/60 hrsz. 172 km M5 Nyugat",2023-10-03,"lpg"
"Avia",0,"Nagybaracska, Bajai út 34.",2023-10-03,"lpg"
"OMV",339.9,"Röszke, M5 autópálya 0112/25 hrsz 172 km",2023-10-03,"lpg"
"Mobil Petrol",304.9,"Keszthely, Hévizi út",2023-10-03,"lpg"
"Other",318,"Balatonszentgyörgy, Berzsenyi D. u. 54",2023-10-03,"lpg"
"MOL",309,"Hévíz, Hévízi út  ",2023-10-03,"lpg"
"Other",289.9,"Szeged, Szőregi út 39-41.",2023-10-03,"lpg"
"MOL",329,"Görbeháza, M3 II dél (182,5-ös km kő, hrsz: 0437/6)",2023-10-03,"lpg"
"MOL",329,"Görbeháza, M3 I. észak (182,5-ös km kő, hrsz: 0437/8)",2023-10-03,"lpg"
"MOL",309,"Szeged, Makai út  ",2023-10-03,"lpg"
"MOL",309,"Pécs, Komlói út  ",2023-10-03,"lpg"
"Mobil Petrol",304.9,"Alsópáhok, Hévizi út 14.",2023-10-03,"lpg"
"Oil",339.9,"Maroslele, M43",2023-10-03,"lpg"
"Avia",0,"Sárvár, Ikervári út 18/A",2023-10-03,"lpg"
"MOL",309,"Pécs, Pécsváradi út 12.",2023-10-03,"lpg"
"Shell",0,"Pécs, Zsolnay V. u. 41-43",2023-10-03,"lpg"
"Mobil Petrol",304.9,"Kozármisleny, 57-es és 578-as főút körforgalmában",2023-10-03,"lpg"
"MOL",309,"Pécs, Verseny utca 1.",2023-10-03,"lpg"
"Avia",0,"Hercegszántó, Hrsz:1216/2",2023-10-03,"lpg"
"OMV",305.9,"Pécs, Siklósi út 45.",2023-10-03,"lpg"
"Other",399,"Bekecs, Honvéd út 228.",2023-10-03,"lpg"
"MOL",309,"Pécs, 6.sz.fkl. út (Cserkút)  ",2023-10-03,"lpg"
"OMV",305.9,"Békéscsaba, Szarvasi út 103.",2023-10-03,"lpg"
"MOL",309,"Szentlászló, 066/2 hrsz.  ",2023-10-03,"lpg"
"MOL",309,"Szerencs, 37.sz. fkl. út",2023-10-03,"lpg"
"MOL",309,"Hajdúszoboszló, Debreceni út",2023-10-03,"lpg"
"Other",289.9,"Makó, Justh Gyula utca 67.",2023-10-03,"lpg"
"OMV",305.9,"Békéscsaba, Szarvasi út 16-18.",2023-10-03,"lpg"
"Avia",326,"Forró, Fő utca 133.",2023-10-03,"lpg"
"MOL",309,"Encs, 3.sz.fkl.út",2023-10-03,"lpg"
"MOL",309,"Békéscsaba, Sportcsarnok",2023-10-03,"lpg"
"MOL",309,"Nagycenk, 84.sz.fkl. út  ",2023-10-03,"lpg"
"Other",314,"Hajdúnánás, Vihar Béla utca 2.",2023-10-03,"lpg"
"MOL",309,"Szentlőrinc, Törökföld u.",2023-10-03,"lpg"
"MOL",309,"Hajdúnánás, Tiszavasvári út",2023-10-03,"lpg"
"MOL",309,"Szalánta, 58. Főút",2023-10-03,"lpg"
"Orlen",336,"Zalaegerszeg, Kaszaházi út 96.",2023-10-03,"lpg"
"MOL",309,"Zalaegerszeg, Balatoni út I.  ",2023-10-03,"lpg"
"MOL",309,"Segesd, Dózsa György tér  ",2023-10-03,"lpg"
"Orlen",326,"Galambok, 7-es főút 196km 024/5 hrsz",2023-10-03,"lpg"
"MOL",309,"Hajdúböszörmény, Debreceni út 1.",2023-10-03,"lpg"
"MOL",309,"Szombathely, Zanati út II. 29.",2023-10-03,"lpg"
"MOL",309,"Szombathely, Zanati út  56",2023-10-03,"lpg"
"MOL",309,"Mezőhegyes, Kinizsi tér 1.",2023-10-03,"lpg"
"Other",313,"Szombathely, Söptei út 78.",2023-10-03,"lpg"
"Other",300,"Zalaegerszeg, Teskándi út 38.",2023-10-03,"lpg"
"MOL",309,"Szigetvár, József Attila u. 66.  ",2023-10-03,"lpg"
"MOL",309,"Szombathely, Viktória út 1.",2023-10-03,"lpg"
"MOL",309,"Berettyóújfalu, 42.sz. fkl. út Földesi út 49.",2023-10-03,"lpg"
